day,time,artist,album,type,title,spotify,apple,year,month
6,18:00,E.RUDA,A Seasonal Story: Summer,digital single,Catch Ya,https://open.spotify.com/album/55csxaKKMxnsaEUEkWQSzG,https://music.apple.com/gb/album/catch-ya/1475587642?i=1475587644,2019,8
6,18:00,Fanatics,The Six,debut mini album,Sunday,https://open.spotify.com/album/3MtR8BHU3OYHYBCPTnCXXh,https://music.apple.com/gb/album/the-six-ep/1475718671,2019,8
6,18:00,JBJ95,Spark,mini album,Spark,https://open.spotify.com/album/4FsxA8z9EGHmnHnR2ogQOl,https://music.apple.com/gb/album/spark-ep/1475602466,2019,8
6,18:00,Project A,The Beginning,digital single,The Beginning,https://open.spotify.com/album/0JmHNMp4MceL3chE40eOQv,None,2019,8
6,18:00,VENUS,Turn Signal,debut digital single,Turn Signal,https://open.spotify.com/album/0AxEVcSkKOaCetL4xNV3sL,https://music.apple.com/gb/album/venus-turn-signal-single/1475587823,2019,8
7,00:00,BOL4,Some,Japanese digital single,Some (Japanese Ver.),None,None,2019,8
7,00:00,MAMAMOO,4colors,Japanese full-length album,gogobebe (Japanese Ver.),https://open.spotify.com/album/232T6PgapFXcufLzzRJU8u,None,2019,8
7,00:00,ONEUS,Twilight,Japanese single album,Twilight (Japanese Ver.),https://open.spotify.com/album/0OtVEJwPFTQrP0QRpZ0p9Y,None,2019,8
7,00:00,WINNER,MILLIONS,Japanese mini album,MILLIONS (Japanese ver.),None,None,2019,8
7,12:00,G.O (NTB),I Like The Party,debut digital single,I Like The Party,https://open.spotify.com/album/4Bn4rccDtX172Ogmwf5LBy,https://music.apple.com/gb/album/i-like-the-party-single/1475736099,2019,8
7,18:00,Dynamic Duo,Blue,digital single,"Blue (feat. Crush, SOLE)",https://open.spotify.com/album/6Sd2Vxt7NeEfS82UYbToqf,None,2019,8
7,18:00,IN2IT,Run Away,digital single,Run Away,https://open.spotify.com/album/5uqOgdo2BbQu6xtYEfmUZ5,https://music.apple.com/gb/album/run-away-single/1475730974,2019,8
7,18:00,Ravi (VIXX),Vacay,digital single,Vacay,https://open.spotify.com/album/2gfG5HKrqmu8q71nNHbacm,None,2019,8
7,18:00,Rocket Punch,Pink Punch,debut mini album,BIM BAM BUM,https://open.spotify.com/album/243nNJW4Zk1vhQwNhZKXh7,https://music.apple.com/gb/album/pink-punch-ep/1475748926,2019,8
8,18:00,Weki Meki,WEEK END LOL,repackage mini album,Tiki-Taka (99%),https://open.spotify.com/album/07YKMxo9FsEqVsIauzIVXC,https://music.apple.com/gb/album/week-end-lol-ep/1475888918,2019,8
8,18:00,Henry,I Luv U,digital single,I Luv U,https://open.spotify.com/album/12B1hKoURBG6BZXjJQ2lHT,https://music.apple.com/gb/album/i-luv-u-single/1476039881,2019,8
9,18:00,Fanxy Child,Y,digital single,Y,https://open.spotify.com/album/65r7zcXPE1JnYntCujySxE,https://music.apple.com/gb/album/y/1475877769?i=1475877771,2019,8
9,18:00,Soyou X Francis,Bangkok,digital single,Bangkok,https://open.spotify.com/album/3DmrfengvqTFzjb5OEWM0q,https://music.apple.com/gb/album/bangkok-single/1475872996,2019,8
11,18:00,VINXEN,Skin,digital single,Skin (feat. Seori),https://open.spotify.com/album/57EMnZPUuiDJaPldPoFXoH,https://music.apple.com/gb/album/skin-feat-seori/1475889758?i=1475889759,2019,8
13,18:00,The Rose,RED,single album,RED,https://open.spotify.com/album/4CMscoZuaGi6UEDC2Wpdtk,https://music.apple.com/gb/album/red/1476359002?i=1476359004,2019,8
14,00:00,Snuper,Come Over,Japanese single album,Come Over,https://open.spotify.com/album/3dnE1LYIZLHvks88wPjU05,None,2019,8
14,12:00,M.O.N.T,대한민국만세,digital single,Korean Nation Mansae,https://open.spotify.com/album/0vIlFNSeFwmbY9cvMQp69g,https://music.apple.com/gb/album/%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%EB%A7%8C%EC%84%B8-single/1476517265,2019,8
14,18:00,Hangyeom (Seven O'Clock),Song Hangyeom,mixtape,,None,None,2019,8
14,18:00,Jinu (WINNER),Jinu's Heyday,debut single album,Call Anytime (feat. Mino),https://open.spotify.com/album/7oTY3AOtpKewRBjuxfSiyE,https://music.apple.com/gb/album/call-anytime-feat-mino/1475886908?i=1475886909,2019,8
15,18:00,ANS,Wonderland,debut digital single,Wonderland,https://open.spotify.com/album/55XpAwamCKsCqzdhzHF8sm,None,2019,8
15,18:00,SHAUN,36.5,mini album,36.5,https://open.spotify.com/album/3wZtpqg44tzmRFtObM3AZT,https://music.apple.com/gb/album/36-5-single/1476042948,2019,8
15,18:00,"Sik-K, HAON, pH-1, Woodie Gochild, Jay Park",Giddy Up,digital single,Giddy Up (prod. GroovyRoom),https://open.spotify.com/album/7IN7cPkqfsrQ6vrpyeFF4w,https://music.apple.com/gb/album/giddy-up/1476781647?i=1476781663,2019,8
16,18:00,HoooW (g.o.d's Son Hoyoung & Kim Taewoo),Game Over,debut digital single,Game Over,https://open.spotify.com/album/5NhbTrJ3l4NnNEpJKwCGUf,None,2019,8
18,18:00,#Gun,Lord,digital single,Lord,https://open.spotify.com/album/6Z1CwXO34RgiKbyVF522MU,https://music.apple.com/gb/album/lord-single/1477008385,2019,8
18,18:00,Fin.K.L,FIN.K.L BEST ALBUM,full-length album,Ruby: Sad Tears,https://open.spotify.com/album/2q89eNLzB43ZPxV2AdFKff,None,2019,8
19,12:00,GSA,We got the power,digital single,We got the power,https://open.spotify.com/album/0uyhrtOcFnUCRgDouotuV8,https://music.apple.com/gb/album/we-got-the-power/1477007464?i=1477007466,2019,8
19,18:00,Celeb Five,I Wish I Could Unsee That,digital single,I Wish I Could Unsee That,https://open.spotify.com/album/7MY1663uHf3NCbcXsGJ4j8,None,2019,8
19,18:00,EVERGLOW,HUSH,single album,Adios,https://open.spotify.com/album/7tMpbKXDLlHPSCoPdF2OBv,https://music.apple.com/gb/album/adios/1476510359?i=1476510361,2019,8
19,18:00,THE BOYZ,Dreamlike,mini album,D.D.D,https://open.spotify.com/album/4T7BOMEuEfIMsDfomppwtW,https://music.apple.com/gb/album/d-d-d/1477033162?i=1477033164,2019,8
19,18:00,VIINI (Kwon Hyunbin),DIMENSION,debut mini album,GENIE,https://open.spotify.com/album/6knra9AdSVMan02pz3k6eb,https://music.apple.com/gb/album/dimension/1476512995,2019,8
20,12:00,Soyoung,Breath,debut digital single,Breath,https://open.spotify.com/album/7mixcVzoOQV92hmIvWaNLc,None,2019,8
20,12:00,TARGET,S the P : Story the Planet,single album,Baby Come Back Home,https://open.spotify.com/album/0jCwmO2FbZ1qrM7eRa1z6b,https://music.apple.com/gb/album/baby-come-back-home/1477140911?i=1477140912,2019,8
20,18:00,Holics,I'm Ur Fan,digital single,I'm Ur Fan,None,None,2019,8
20,18:00,Kisum,yeah!술,mini album,Let's Drink Up,https://open.spotify.com/album/7fl6CYaqz90LpDLyT7vyz4,https://music.apple.com/gb/album/yeah-sool-ep/1477160917,2019,8
20,18:00,Red Velvet,The ReVe Festival Day 2,mini album,Umpah Umpah,https://open.spotify.com/album/3DXz6ItR9DzIw9S0h3Cxfc,https://music.apple.com/gb/album/umpah-umpah/1476513507?i=1476513508,2019,8
20,18:00,Kim Dong Ryul,Brink of Summer,digital single,Brink of Summer (feat. Kim Jeong Won),https://open.spotify.com/album/62MQG6sCWkSL6Ox6GftF5U,None,2019,8
20,18:00,Midnight,Algorithm,digital single,Algorithm (feat. Sleepy),https://open.spotify.com/album/1Dr1hfbIBRCNxjG67yKRhi,https://music.apple.com/gb/album/algorithm-feat-sleepy/1477283190?i=1477283191,2019,8
21,00:00,MONSTA X,Phenomenon,Japanese full-length album,X-Phenomenon,https://open.spotify.com/album/6APn2IbS6uJSVauXAQlQXk,None,2019,8
21,00:00,PENTAGON,HAPPINESS / SHA LA LA,Japanese single album,HAPPINESS / SHA LA LA (Japanese Ver.),https://open.spotify.com/album/7x4bJNjjl8bFJt1fGKJ2QX,None,2019,8
21,18:00,Hayoung (Apink),OH!,debut mini album,Don't Make Me Laugh,https://open.spotify.com/album/3Y5LqwodVtoyeRkWfzmlcE,https://music.apple.com/gb/album/dont-make-me-laugh/1477312480?i=1477312482,2019,8
21,18:00,IZ,FROM:IZ,single album,Final Kiss,https://open.spotify.com/album/5n3ivdUQ8irf9qrKeQXlzN,https://music.apple.com/gb/album/final-kiss/1477310657?i=1477310659,2019,8
21,18:00,Simon Dominic,make her dance,digital single,make her dance (feat. Loopy & Crush),https://open.spotify.com/album/02hm3GovUGXVfLFXnMZ9Ul,https://music.apple.com/gb/album/make-her-dance-feat-loopy-crush/1477295450?i=1477295451,2019,8
22,00:00,Dreamcatcher,You and I,Japanese digital single,You and I (Japanese Ver.),https://open.spotify.com/album/7oXqSWbf0z2xy1IgZeND8p,None,2019,8
22,18:00,G-reyish,Kkili Kkili,digital single,Kkili Kkili,https://open.spotify.com/album/6f4SZvzYqh8ZvZaWPaJU16,https://music.apple.com/gb/album/kkili-kkili/1477456143?i=1477456146,2019,8
22,18:00,Grizzly X Chungha,Run,digital single,Run,https://open.spotify.com/album/0yJV3VXMUvWWQGt27lojCu,https://music.apple.com/gb/album/run/1477460179?i=1477460180,2019,8
22,18:00,Ravi,Leopard,pre-release single,Leopard (feat. Solar of MAMAMOO) (prod. Cosmic Boy),https://open.spotify.com/album/1UnzwkZCPmCeAQmv5jeopP,None,2019,8
22,18:00,UP10TION,The Moment of Illusion,mini album,Your Gravity,https://open.spotify.com/album/38Bq14a95pBq0lRix3X6cA,https://music.apple.com/gb/album/your-gravity/1477462647?i=1477462648,2019,8
22,18:00,"Yoon Jong Shin with Kim Feel, Cheon Danbi",Unstable,Melody Monthly project single,Unstable,https://open.spotify.com/album/54ZTErZIaUGqC6X0gZBpCX,None,2019,8
23,18:00,Sam Kim,Where's My Money,digital single,Where's My Money,https://open.spotify.com/album/3iv0GsnPjdBMKWkrvZ4ofW,https://music.apple.com/gb/album/wheres-my-money/1477600758?i=1477601067,2019,8
24,12:00,Jang Daehyeon,Feel Good,debut single album,Feel Good,https://open.spotify.com/album/1ZAIBYTKrU61bVHeUGp7Rg,https://music.apple.com/gb/album/feel-good/1477572448?i=1477572452,2019,8
24,12:00,Kookheon & Yuvin,Blurry,debut digital single,Blurry,https://open.spotify.com/album/2UgRxqBEEdXLwQUVeCwEID,https://music.apple.com/gb/album/blurry/1477582614?i=1477582615,2019,8
25,18:00,Flowsik,1Week,digital single,1Week (feat. Gary),https://open.spotify.com/album/1T6VY6iE2Ax8gD51LDoZwp,https://music.apple.com/gb/album/1-week-feat-gary/1477012441?i=1477012448,2019,8
25,18:00,MONT,Awesome Up!,mini album,Rock Paper Scissors,https://open.spotify.com/album/0I9uhsE8bSIEU3Jf2PeDDP,https://music.apple.com/gb/album/awesome-up-ep/1477827665,2019,8
25,18:00,Sunwoo JungA,Stunning,mini album,CLASSIC,https://open.spotify.com/album/0BW2GDkubcp2IpL5pKkxZg,None,2019,8
26,12:00,Jimin Park,Stay Beautiful,digital single,Stay Beautiful,https://open.spotify.com/album/0nI1IJz0ekVLD6vyYj77uH,https://music.apple.com/gb/album/stay-beautiful-single/1477092916,2019,8
26,18:00,Kim Jaehwan X Stella Jang,Vacance in September,Pocket List project single,Vacance in September,https://open.spotify.com/album/5Ib1hk6lyDWr3OR3JNHBTi,https://music.apple.com/gb/album/pocket-list-8-12-single/1477834613,2019,8
26,18:00,Nilo,He'story,digital single,He'story,https://open.spotify.com/album/4XVbl7OgAwUXhdA8RBVOyP,None,2019,8
27,12:00,N.CUS,Matchless Love,debut mini album,Super Luv,https://open.spotify.com/album/0H9d7uyiBXPRuxcxEve0zK,https://music.apple.com/gb/album/super-luv/1477930708?i=1477930712,2019,8
27,18:00,Peniel (BTOB),Flip,digital single,Flip (feat. Beenzino),https://open.spotify.com/album/3JnKVsbxfix5pITSak1J9b,https://music.apple.com/gb/album/flip-feat-beenzino/1477167851?i=1477167860,2019,8
27,18:00,Sunmi,LALALAY,digital single,LALALAY,https://open.spotify.com/album/1hgIt7Jq6m1zVfT1TzUQzs,https://music.apple.com/gb/album/lalalay-single/1477184226,2019,8
27,18:00,X1,비상 : QUANTUM LEAP,debut mini album,FLASH,https://open.spotify.com/album/09sGMSeeP4bZQOCTpgKGX8,https://music.apple.com/gb/album/1-x-1-undivided-ep/1393933390,2019,8
28,00:00,Supernova,Paparazzi,Japanese full-length album,,https://open.spotify.com/album/2r1HJ5NSNZphHRrhixUW3L,None,2019,8
28,12:00,GIRLKIND XJR,Life Is Diamond,debut mini album,Money Talk / All You Want,https://open.spotify.com/album/2Cqk097a0kRJ7kdJ8wICic,https://music.apple.com/gb/album/life-is-diamond-ep/1477958199,2019,8
28,12:00,Signal,The First Signal : Begins,debut single,너 다운,https://open.spotify.com/album/47BiV2BBRpR6sd7izWCwAf,https://music.apple.com/gb/album/the-first-signal-begins-single/1477937785,2019,8
28,18:00,Crush,NAPPA,digital single,NAPPA,https://open.spotify.com/album/7jpFBDXV2iuM58UEwYaWdL,https://music.apple.com/gb/album/nappa-single/1477713319,2019,8
28,18:00,Fanxy Red,Activate,debut single album,T.O.P,https://open.spotify.com/album/02Un0YPER1a736JdMzOEo9,https://music.apple.com/gb/album/activate/1477155568,2019,8
28,18:00,Kim Dongjun (ZE:A),Sorry I can't,digital single,Sorry I can't,https://open.spotify.com/album/4HHNfcwfTB2HazjfRBEju9,None,2019,8
29,00:00,A.C.E,All I Want Is You,Japanese debut digital single,All I Want Is You,https://open.spotify.com/album/1jcKvTtqWgQ91WPPFAxiio,None,2019,8
29,12:00,Benji (B.I.G),Telephone,debut digital single,Telephone,https://open.spotify.com/album/72UQczHUd2RovnWIWNI2Vw,https://music.apple.com/gb/album/telephone/1477891553?i=1477891555,2019,8
29,12:00,ONEWE,2/4,single album,Regulus,https://open.spotify.com/album/55ucpTq6CWc40dJakIPajP,https://music.apple.com/gb/album/2-4-ep/1478221160,2019,8
29,18:00,Jin Longguo,Mono Diary,mini album,Irresistible,https://open.spotify.com/album/0etucKWbkNdneT5697DNh3,https://music.apple.com/gb/album/mono-diary-ep/1478102176,2019,8
29,18:00,Lalary,Lalary,debut digital single,Lalary,https://open.spotify.com/album/0vJwb8ZXolMJHrkfGxvIG6,None,2019,8
29,18:00,Ravi,Nirvana II,mixtape,"Still Nirvana (feat. HAON, Xydo) (prod. PUFF)",https://open.spotify.com/album/46Hdr70qaDxGhYSUJdX2oS,https://music.apple.com/gb/album/nirvana-ii/1478246200,2019,8
30,12:00,ChaeY (Wish Girls),Sixteen,pre-debut digital single,Sixteen,None,https://music.apple.com/gb/album/sixteen-single/1480352305,2019,8
30,12:00,Thunder,바다,digital single,바다 (feat. Sunggu),None,None,2019,8
30,18:00,B-Bomb (Block B),Love Song,digital single,Love Song (feat. Hanhae),https://open.spotify.com/album/1gciAztXW4dpor6wWIhZJc,None,2019,8
30,18:00,Yultron X Jay Park,On Fire,mini album,On Fire,https://open.spotify.com/album/46KLvmkqBSO3c0luLUp4lV,https://music.apple.com/gb/album/on-fire-ep/1475494942,2019,8
1,12:00,Violet,PangPang,debut digital single,PangPang,https://open.spotify.com/album/2MBxQui9uSZgQKfhAcMAi6,https://music.apple.com/gb/album/pangpang/1478389226?i=1478389230,2019,9
1,18:00,V.O.S,Again,digital single,Again,https://open.spotify.com/album/27ht7C1ABq36tw7Z6wMlkE,https://music.apple.com/gb/album/again/1478594135?i=1478594136,2019,9
2,18:00,Brown Eyed Soul,Right,digital single,Right (feat. SOLE),https://open.spotify.com/album/3MmSYZityjpYQXOfCYiJrS,https://music.apple.com/gb/album/right-feat-sole/1478606498?i=1478606499,2019,9
2,18:00,GLOSS,Blah Blah Blah,debut digital single,Blah Blah Blah,https://open.spotify.com/album/32Sa1NvzLNPsqsKIh6uBzF,https://music.apple.com/gb/album/blah-blah-blah/1478596624?i=1478596627,2019,9
2,18:00,W Project #4,1M1S,digital single,1M1S,https://open.spotify.com/album/18ttoNK06Ps6Eca495modR,https://music.apple.com/gb/album/w-project-4-1m1s/1478611553?i=1478611596,2019,9
3,18:00,Jang Woohyuk (H.O.T),STAY,digital single,STAY (feat. Babylon),https://open.spotify.com/album/2RuGSZy2GYv2i1HpVEp37V,https://music.apple.com/gb/album/stay-feat-babylon/1478580204?i=1478580632,2019,9
3,18:00,MIND U,I Tried,digital single,I Tried,https://open.spotify.com/album/7dO7WihChwQrMG3aqszKKN,https://music.apple.com/gb/album/i-tried/1478721560?i=1478721561,2019,9
3,18:00,San (HOTSHOT),Still on you,debut digital single,Still on you (Feat. Adrian Mckinnon),https://open.spotify.com/album/3bOclY9tnafadBk8szLbH3,https://music.apple.com/gb/album/still-on-you-feat-adrian-mckinnon/1478718729?i=1478718732,2019,9
3,18:00,Simon Dominic,No Open Flames,mini album,"GOTT (feat. MOON, Woo Wonjae, & Jvcki Wai)",https://open.spotify.com/album/1426VraRvdBSqtGRfkcKze,https://music.apple.com/gb/album/no-open-flames/1478706668,2019,9
3,18:00,We In The Zone,Emotion,digital single,Emotion,https://open.spotify.com/album/1tP0fdmFbwf40zIfABiPBN,https://music.apple.com/gb/album/emotion/1478609928?i=1478609929,2019,9
4,00:00,MOMOLAND,Chiri Chiri,Japanese full-length album,Pinky Love,https://open.spotify.com/album/1Gi12hQHfhMnG1nEjFrBrt,None,2019,9
4,12:00,VANNER,5cean : V,single album,Crazy Love,https://open.spotify.com/album/1NgdPUNmHXBpDaRN3jrQLS,https://music.apple.com/gb/album/5cean-v-single/1478707981,2019,9
4,18:00,Wheein (MAMAMOO),soar,single album,Good bye (prod. Jungkey),https://open.spotify.com/album/7zhSn5lo1BsHmvumiZS3qu,https://music.apple.com/gb/album/good-bye/1478867423?i=1478867424,2019,9
5,12:00,flor_us,Alive,digital single,Alive,None,https://music.apple.com/gb/album/alive-single/1479138813,2019,9
5,12:00,Monika,Station,digital single,Station,https://open.spotify.com/album/7qYfbrfpXrXh19DAihUhRt,https://music.apple.com/gb/album/station/1478870693?i=1478870694,2019,9
5,18:00,Choa X Way (Crayon Pop),My Universe,digital single,My Universe,https://open.spotify.com/album/0gVMQMunz1RiJ8f5J9Xuh1,https://music.apple.com/gb/album/my-universe/1478872713?i=1478872714,2019,9
5,18:00,Kassy,Rewind,mini album,Story of night fall,https://open.spotify.com/album/1JyUU9Ikh2GztSvChAYYdJ,https://music.apple.com/gb/album/rewind-ep/1479023186,2019,9
6,18:00,CLC,Devil,digital single,Devil,https://open.spotify.com/album/1HpLXN8RRy1lHO3jckCTkN,https://music.apple.com/gb/album/devil/1478396841?i=1478397104,2019,9
6,18:00,Im Chang Jung,Never ending,full-length album,Never ending,https://open.spotify.com/album/7x83gj8axBIJHZMI1k9bDY,https://music.apple.com/gb/album/%EC%8B%AD%EC%82%BC%EC%9B%94/1479005710,2019,9
6,18:00,IONE (former SPEED),idea,mini album,idea,https://open.spotify.com/album/7tvQITWjDEUbg7ctogrTQh,https://music.apple.com/gb/album/idea-ep/1479172621,2019,9
6,18:00,We Girls,Ride,mini album,Ride,https://open.spotify.com/album/2tmae8LcpzervORWiG6RZr,https://music.apple.com/gb/album/ride-ep/1479171231,2019,9
6,21:00,Colde,Control Me,digital single,Control Me,https://open.spotify.com/album/1H0pRXIPjc1ialln87CLRi,https://music.apple.com/gb/album/control-me/1478920757?i=1478920758,2019,9
7,18:00,Yeoeun (ex Melody Day),Fight Day,debut digital single,Fight Day,https://open.spotify.com/album/5Kl5cmw2RxhIFO4G9ASjk8,https://music.apple.com/gb/album/fight-day/1479355815?i=1479355816,2019,9
8,18:00,Chungha X Mommy Son,FAST,digital single,FAST,https://open.spotify.com/album/1tnhaRf0aRqIrmdyCPPIYc,https://music.apple.com/gb/album/fast-single/1479359131,2019,9
9,18:00,FTISLAND,Zapping,mini album,Quit,https://open.spotify.com/album/4xv6FYRffJs7z2dIVleFBk,https://music.apple.com/gb/album/zapping-ep/1479387445,2019,9
9,18:00,Penomeco,Señorita (feat. nafla),digital single,Señorita (feat. nafla),https://open.spotify.com/album/6rZ2VH9MzKhNwG2HLdBslu,https://music.apple.com/gb/album/if-single/1479103133,2019,9
9,20:00,GroovyRoom X Leellamarz,Room Service,mini album,City Life / In My Room,https://open.spotify.com/album/1GbGtBHI4yiKprKQq81El0,https://music.apple.com/gb/album/room-service/1479396408,2019,9
10,18:00,Bolbbalgan4 (BOL4),Two Five,mini album,Workaholic,https://open.spotify.com/album/0UJsvx1tZnZRmcpzaG3wRH,https://music.apple.com/gb/album/two-five-ep/1479533100,2019,9
10,18:00,Euijin (UNB/BIGFLO),Summer Illusion,photobook single,Thinkin 'Bout You,https://open.spotify.com/album/5EBp5GEXIhAIwOEhhkIVvY,https://music.apple.com/gb/album/summer-illusion-thinkin-bout-you/1479501009?i=1479501010,2019,9
10,18:00,Yoon Jong Shin X Ha Dong Qn,Workaholic,Melody Monthly project single,Workaholic,https://open.spotify.com/album/3rVBl32G6feUNMrvc52p5U,https://music.apple.com/gb/album/workaholic-monthly-project-2019-september-yoon-jong/1479142063,2019,9
11,00:00,Dreamcatcher,The Beginning Of The End,Japanese full-length album,Breaking Out,https://open.spotify.com/album/7mWbMFRfSrOzmgBLuD0Ztc,https://music.apple.com/gb/album/the-beginning-of-the-end/1475888107,2019,9
11,00:00,SF9,RPM,Japanese single album,RPM (Japanese Ver.),https://open.spotify.com/album/5JBr6cukucoHgMB81gsfyx,https://music.apple.com/gb/album/rpm-single/1473786289,2019,9
11,12:00,DONGKIZ,Dreaming You,digital single,Dreaming You,None,https://music.apple.com/gb/album/dreaming-you-single/1486127776,2019,9
11,12:00,PIERCE,Villain,digital single,Villain,https://open.spotify.com/album/0q1OdKar46YdnetbaZbFyY,https://music.apple.com/gb/album/villain-single/1480349760,2019,9
11,18:00,DinDin,Malibu,digital single,Malibu (feat. Gray),https://open.spotify.com/album/2ZsjQpjKdcuLdbZxEuUqnu,https://music.apple.com/gb/album/malibu-feat-gray/1479669864?i=1479670016,2019,9
11,18:00,Sim Yejun (F.Cuz),After Shower,digital single,After Shower,https://open.spotify.com/album/27Kchac7StLOfRKQdfQPBc,https://music.apple.com/gb/album/after-shower/1479708767?i=1479708768,2019,9
13,12:00,"Mamamoo, AOA, Park Bom",Queendom Part.1,omnibus,Good Luck / Egoistic / HANN,https://open.spotify.com/album/6KEK9ix3xkhj7yqB3vZFtX,https://music.apple.com/gb/album/queendom-pt-1-single/1479661164,2019,9
16,18:00,ANS,Boom Boom,debut digital single,Boom Boom,https://open.spotify.com/album/0fwlEEMSY4MShAX7KE5Pwz,https://music.apple.com/gb/album/boom-boom/1480204014?i=1480204015,2019,9
16,18:00,Rain X Soyou,The Love of Autumn,Pepsi X Starship project single,"시작할까, 나",https://open.spotify.com/album/53yqKBW2t1Istf4yVxgxW5,https://music.apple.com/gb/album/beginning/1480205356?i=1480205358,2019,9
16,18:00,Seventeen,An Ode 2: Fear,full-length album,독 : Fear,https://open.spotify.com/album/4btxaakgIaE1AkXqpReLwd,https://music.apple.com/gb/album/fear/1479663299?i=1479663303,2019,9
17,12:00,Kang Yeseul (former WINGS),Pongdang Pongdang,debut digital single,Pongdang Pongdang,https://open.spotify.com/album/1gp8MTIm7bnK4AznFlzQFJ,https://music.apple.com/gb/album/pongdang-pongdang/1480205086?i=1480205087,2019,9
17,18:00,3YE,OOMM (Out Of My Mind),digital single,OOMM (Out Of My Mind),https://open.spotify.com/album/2oTioa2D2E29diIrgaQmag,https://music.apple.com/gb/album/oomm-out-of-my-mind/1480195880?i=1480196282,2019,9
17,18:00,Jung Dong Ha,Sketch,mini album,What Is Love,https://open.spotify.com/album/3fPjk79sdFxvMjho8uJnPV,https://music.apple.com/gb/album/sketch-ep/1480353939,2019,9
18,00:00,Kim Jaejoong (JYJ),Love Covers,Japanese cover album,,https://open.spotify.com/album/4KveIdKEs8RZ0FtFDGYdqF,None,2019,9
18,18:00,Dreamcatcher,Raid of Dream,special mini abum,Deja Vu,https://open.spotify.com/album/4Y5YucmQPgaCJOkmRshYGs,https://music.apple.com/gb/album/deja-vu/1480322097?i=1480322099,2019,9
18,18:00,Punch,Sometimes,digital single,Sometimes,https://open.spotify.com/album/6kjCpcLy71UfaqKMkxypqB,https://music.apple.com/gb/album/sometimes/1480510791?i=1480510792,2019,9
18,18:00,TEEN TEEN,"Very, On Top",debut mini album,It's on you,https://open.spotify.com/album/58xW2GSUKKiGiNIYrcvacO,https://music.apple.com/gb/album/very-on-top-ep/1480339660,2019,9
19,18:00,K-Tigers Zero,희로애락,debut mini album,Now (prod. Cha Cha Malone) / Side Kick (prod. DJ KOO),https://open.spotify.com/album/4EVABwRgYVXWukB3knYxtb,https://music.apple.com/gb/album/%ED%9D%AC%EB%A1%9C%EC%95%A0%EB%9D%BD-ep/1480666094,2019,9
19,18:00,Kwon Jin Ah,Shape of me,full-length album,6:35PM,https://open.spotify.com/album/1GU9TwATIkJ6GpVqrtX2ju,https://music.apple.com/gb/album/shape-of-me/1480667628,2019,9
19,18:00,Laboum,Two of Us,full-length album,Firework,https://open.spotify.com/album/6axpzJHjCfb1fYFyORvNIF,https://music.apple.com/gb/album/two-of-us/1480511564,2019,9
19,18:00,Saturday,IKYK (I Know You Know),single album,BByong,https://open.spotify.com/album/2WWuzV3ig4U9SanbnkQWyM,https://music.apple.com/gb/album/bbyong/1480668108?i=1480668109,2019,9
19,18:00,VIXX,Parallel,digital single,Parallel,https://open.spotify.com/album/7L3tjtUJCskQ8sFoWWZyYA,https://music.apple.com/gb/album/parallel/1480496323?i=1480496324,2019,9
20,12:00,Amber Liu (f(x)),Hands Behind My Back,digital single,Hands Behind My Back,https://open.spotify.com/album/6paslVUObwUQEdrlEBtVY0,https://music.apple.com/gb/album/hands-behind-my-back/1478350222?i=1478350223,2019,9
20,12:00,"Oh My Girl, Lovelyz",Queendom Part.2,omnibus,Destiny / Sixth Sense,https://open.spotify.com/album/3Wirx1GD5aZP1sW2eBh3e9,https://music.apple.com/gb/album/queendom-cover-contest-pt-2-single/1480790203,2019,9
20,18:00,Babylon,Out of Breath,digital single,Out of Breath (feat. Suzy),https://open.spotify.com/album/47o7g5B9KsPTaetvF0lY1H,https://music.apple.com/gb/album/out-of-breath/1480409133?i=1480409138,2019,9
20,18:00,Kim Minseok (MeloMance),cinema,mini album,My Love,https://open.spotify.com/album/0J9MAB7ZiNm0ExXSyGW4yB,https://music.apple.com/gb/album/cinema-ep/1480631483,2019,9
20,18:00,MONSTA X,Love U,digital single,Love U,https://open.spotify.com/album/4ssE26euGGqF4QUbWhzvCj,https://music.apple.com/gb/album/love-u-single/1480467758,2019,9
21,18:00,Kanto,Rain DDuk,pre-release single,Rain DDuk,https://open.spotify.com/album/4ueYXv25gNZYREFpBybKlE,https://music.apple.com/gb/album/rain-dduk-single/1481026795,2019,9
22,12:00,KARD,Dumb Litty,digital single,Dumb Litty (prod. BM),https://open.spotify.com/album/7h5X3xhh3peIK9Y0qI5hbK,https://music.apple.com/gb/album/dumb-litty/1481027579?i=1481027580,2019,9
22,18:00,Fin.K.L,Like The Song Remains,digital single,Like The Song Remains,https://open.spotify.com/album/1Qwyg4hhC6gv8x42kq9Qru,https://music.apple.com/gb/album/fin-k-l-best-album-2019-remaster/1477010067,2019,9
23,12:00,Phe Reds,Juice,digital single,Juice (feat. Hoody) (prod. Mokyo),https://open.spotify.com/album/0Rci8jAikgOzMlhcbWh9Su,https://music.apple.com/gb/album/juice-feat-hoody-prod-mokyo-single/1481022965,2019,9
23,18:00,Jessi,Who Dat B,digital single,Who Dat B,https://open.spotify.com/album/6Ns70xWE643K2d4uVASXYc,https://music.apple.com/gb/album/who-dat-b/1480816967?i=1480816969,2019,9
