day,drama,release,artist,title,spotify,year,month
29,My Only One,OST Pt.20,Im Jae Hyun,하나뿐인 내편,https://open.spotify.com/album/25ggG5qwvPlK3p5I5RvE5x,2018,12
30,Coffee Do Me A Favor,OST Pt.11,75 Street,말할래,https://open.spotify.com/album/0nn0zDGUD9UXOhjlWMGCR7,2018,12
30,Memories of Alhambra,OST Pt.4,George,Memories of Alhambra,https://open.spotify.com/album/6xmoo3XWmFVPyqXzHAZqec,2018,12
30,My Only One,OST Pt.21,Suki,Wall,https://open.spotify.com/album/0aBxGGg5sXRaxwqXFfnL0k,2018,12
30,Mysterious Nurse,OST Pt.2,Lee Soo Eun,너무 아픈 거짓말,https://open.spotify.com/album/0BAUk9zQpqJ9pSSFIuYbac,2018,12
30,The Worst Break-Up In My Life,OST Pt.8,Bily Acoustie,Hold My Hand,https://open.spotify.com/album/3JYD0eibKjwS42jtamoTxD,2018,12
31,Clean With Passion For Now,OST Pt.6,Crying Nut,Cleaning,https://open.spotify.com/album/0aTf0MCGk0GYpe0fzpoRA2,2018,12
1,My Strange Hero,OST Pt.6,Soyeon (Laboum) X DinDin,Is It Love,https://open.spotify.com/album/7kGnqqbZW77obv9X6A4vFK,2019,1
2,Best Chicken,OST Pt.1,EB,Sweet Stranger,https://open.spotify.com/album/5ZiKCarjOuxapBZxwyyYMZ,2019,1
2,Children of Nobody,OST Pt.5,Haebin (gugudan),그때부터,https://open.spotify.com/album/2TL6EQq2uNyyoDQ2fqLPJB,2019,1
3,Encounter,OST Pt.6,SALTNPAPER,Take Me On,https://open.spotify.com/album/7DA1VH78J69WGBFRIYh8hY,2019,1
4,Sky Castle,OST Pt.7,Yook Joong Wan,Feel Good,https://open.spotify.com/album/07qPuo8LvTSwGGfJpgoQ0V,2019,1
5,A Pledge To God,OST Pt.4,Song Haye,채워지지 않는 빈자리,https://open.spotify.com/album/6GRzr8p7EMd5ecLzlcY5dy,2019,1
5,"Coffee, Do Me A Favor",Full OST,Various Artists,-,https://open.spotify.com/album/6YrqBpgC0ENKtUxJRGzjMx,2019,1
5,Fates & Furies,OST Pt.4,Yoonhak (Supernova),Obsession,https://open.spotify.com/album/1PuKXPGojCOkyo4VxB1Bal,2019,1
5,Priest,OST Pt.2,Lee Ye Joon,Light Me,https://open.spotify.com/album/3lkFPOfTZNb3NAypSTFe5u,2019,1
6,My Only One,OST Pt.22,U-mb5,All About You (Feat. Raminu),https://open.spotify.com/album/52cJ0Hrrr2c1vOHKVjDC6B,2019,1
7,Clean With Passion For Now,OST Pt.7,Nam Saera,Fade Into You,https://open.spotify.com/album/6lLiMftx41FD8mlRLnTvtD,2019,1
7,It's My Life,OST Pt.1,Taeha (berrygood),그대라서,None,2019,1
7,Memories of Alhambra,OST Pt.5,Yang Da Il,I'm Here,https://open.spotify.com/album/412YGS6bMI9kN9g8YHyqTy,2019,1
7,My Healing Love,OST Pt.8,Park Yerim (Blueberry Code),눈이 올까요,https://open.spotify.com/album/69QYdcMIrak0X9NneXvzKr,2019,1
7,"My Lawyer, Mr. Joe 2: Crime and Punishment",OST Part.1,Hyolyn,STAY,https://open.spotify.com/album/7yqyyFNrIkCLu4XUjz7vZ7,2019,1
7,My Strange Hero,OST Pt.7,Motte,배웅,https://open.spotify.com/album/1J0DyNr0dvnv8ZCeaxLPow,2019,1
8,Less Than Evil,OST Pt.5,J.Mee X Surf Green,Bad Guy,https://open.spotify.com/album/6rK53RtmzEL8uDESWKkMCn,2019,1
8,My Strange Hero,OST Pt.8,Choi Sang Yeob,걷다보면,https://open.spotify.com/album/3W5o4MpiLqsk9mlknh1A99,2019,1
9,Best Chicken,OST Pt.2,Sohee (Elris),Dr. Dream,https://open.spotify.com/album/7d5CzuTgHKNMSUQwYSwJcG,2019,1
9,Children of Nobody,OST Pt.6,Kim Min Seung,다시 웃을 수 있을까,https://open.spotify.com/album/3cUSUvlsKmxY3erhJ5Af2m,2019,1
10,Best Chicken,OST Pt.3,Chicken Choir,Chicken Song,https://open.spotify.com/album/6p7P7syTQ2YtGvKY9aqCW2,2019,1
10,Encounter,OST Pt.7,Baek A Yeon,Always Be With You,https://open.spotify.com/album/6GJCASn3udH8sURsEyprdq,2019,1
10,Love Alert,Full OST,Various Artists,-,https://open.spotify.com/album/3bZQlE72GKpbZBUMBBb9gV,2019,1
10,Quiz of God: Reboot,Full OST,Various Artists,-,https://open.spotify.com/album/49JpnfTrboSDAIZljgVjrd,2019,1
11,Top Star U-back,OST Pt.3,Parc Jae Jung,Dream,https://open.spotify.com/album/16MGqtjlLmAmGnIZcyAt2y,2019,1
11,tvN You Quiz on the Block,OST,Rami,You Quiz on the Block (feat. Broccoli),https://open.spotify.com/album/0FXkV4hGofJxrMFVc5gkLz,2019,1
12,Fates & Furies,OST Pt.5,Jeong Se Hoon,Last Love Letter,https://open.spotify.com/album/5xLjM65JcEXfZVUVjrrbZt,2019,1
12,My Only One,OST Pt.23,Yeoeun (Melody Day),시간이 지나고 지나면,None,2019,1
13,Memories of Alhambra,OST Pt.6,Eddy Kim,우린 어쩌면,https://open.spotify.com/album/6yET9Z6V2Su2LcQh959yfA,2019,1
13,My Only One,OST Pt.24,Lee Jang Woo,눈물 날듯해,None,2019,1
14,Clean With Passion For Now,OST Pt.8,Huh Gak,Cosmos,https://open.spotify.com/album/5KgAZS5cZuKNrCEtIRfoRh,2019,1
14,My Healing Love,OST Pt.9,Seo Young Eun,쉬운 일,https://open.spotify.com/album/1swrBN1WUP9XoWnkhAzNtP,2019,1
14,"My Lawyer, Mr. Joe 2: Crime and Punishment",OST Pt.2,JK Kim Dong Uk,OFF ROAD,https://open.spotify.com/album/2jVzTOz13mFa7iqcB0AVqf,2019,1
14,The Crowned Clown,OST Pt.1,Oh Yeon Joon,If I See You Again,https://open.spotify.com/album/4IDiyyGo4q7f9wndi1XBgy,2019,1
15,My Strange Hero,OST Pt.9,April,Magic Dream,https://open.spotify.com/album/6Y63l2NlCrkOpcbEw3tPQ0,2019,1
15,Underdog,OST,Lee Jisoo,Dreaming Place - Kim Sohee,https://open.spotify.com/album/3gyKkkwEZ8QEXKfIyVNEOa,2019,1
16,Best Chicken,OST Pt.4,Seven O'Clock,Heaven,https://open.spotify.com/album/4SxST8LD8SOLUqgqIyklFr,2019,1
16,Last Empress,OST Pt.4,Park Jimin,낮은 목소리,https://open.spotify.com/album/0caE4NVETJw6CUTWGZGHhy,2019,1
17,Best Chicken,OST Pt.4,J.Mee,Lucky,https://open.spotify.com/album/0iZJ06mOXikTaq06wIGSy7,2019,1
17,Children of Nobody,Full OST,Various Artists,-,https://open.spotify.com/album/2pYASght7JW5CcHyfUrB9t,2019,1
17,Encounter,OST Pt.8,Ra.D,Fairytale,https://open.spotify.com/album/1n6B4yh2QAoEqlfWGtaN1e,2019,1
17,Liver Or Die,OST Pt.1,Noel,Dream,https://open.spotify.com/album/1wwb3SJnCoavIm2J36huzL,2019,1
18,A Day Before Us Season ZERO,OST Pt.3,JB (GOT7),Be With You,https://open.spotify.com/album/3YMusdI62awgCYPDQMFLzq,2019,1
19,A Pledge To God,OST Pt.5,Lee Michelle,전부였더라,None,2019,1
20,My Only One,OST Pt.25,Song Haye,너무 늦었잖아요,None,2019,1
21,Clean With Passion For Now,OST Pt.9,Kevin Oh,I Can't Say It's Only You,https://open.spotify.com/album/2kXTMBbLMI70AAsAfrfQne,2019,1
21,Memories of Alhambra,Full OST,Various Artists,-,https://open.spotify.com/album/75wyf4SlECMwL0hRBsSPU9,2019,1
21,My Healing Love,OST Pt.10,Pureum,소원,https://open.spotify.com/album/6Xx9aWs3CKX2SwbV2rCgSm,2019,1
21,"My Lawyer, Mr. Joe 2: Crime and Punishment",OST Pt.3,LOANN,My Side,https://open.spotify.com/album/2TC8LtSOxvbim5ZytVDgl5,2019,1
21,The Crowned Clown,OST Pt.2,Baekho (NU'EST),"That Day, We",https://open.spotify.com/album/3RluUrWMtGdxgqCRm86zou,2019,1
24,Encounter,OST Pt.9,Seo Ji An,Good Night,https://open.spotify.com/album/3918G5oS4ftMVy7SD6FnMD,2019,1
25,Encounter,Full OST,Various Artists,-,https://open.spotify.com/album/1KMG1vMVQfAtbREuyX3Xh5,2019,1
25,Gangnam Scandal,OST Pt.3,Lim Dohyuk,어떻게 내가,https://open.spotify.com/album/1s4SS6e7YvT74YjJQvX6F8,2019,1
25,Sky Castle,Full OST,Various Artists,-,https://open.spotify.com/album/4g6PERp4Daj167LPYqUTcZ,2019,1
25,Top Star U-Back,Full OST,Various Artists,-,https://open.spotify.com/album/4OUuOCb04kQJqMLPfN9xKQ,2019,1
26,A Pledge To God,OST Pt.6,Heo Young Saeng (SS501),거짓말,None,2019,1
26,Go Go Song,OST,Various Artists,머물러요 - Cheon Dam Bi,https://open.spotify.com/album/2kqNCuENHh2hErqMI0fcZZ,2019,1
26,The Moment I Met You,OST Pt.3,Yo Han,오아애요,https://open.spotify.com/album/6hXZxMDWPtpBKOKk8pLHNy,2019,1
27,My Only One,OST Pt.26,Lee Soo Young,사랑 못해,None,2019,1
28,Clean With Passion For Now,OST Pt.10,Joohee,You Are Everything To Me,https://open.spotify.com/album/4L24gX1xueeCt7TSe9fwRC,2019,1
28,Less than Evil,OST Pt.6,Lee Hye Min,Angel,https://open.spotify.com/album/6EcqxmlvG7QW66ovciFDer,2019,1
28,The Crowned Clown,OST Pt.3,Eunha (GFriend),Tell Me,https://open.spotify.com/album/7AtxdenLzoIMtj4BBarHpu,2019,1
29,Blessing of the Sea,OST Pt.1,Seo In Young,You Resemble a Rainbow,https://open.spotify.com/album/7ygryhJalsYybO0Wwd8tT8,2019,1
29,Less Than Evil,Full OST,Various Artists,-,https://open.spotify.com/album/1MY9OjkH4354sIxOpS4DIR,2019,1
30,Spring Turns to Spring,OST Pt.1,Berrygood,Well come to the BOM,https://open.spotify.com/album/4FHbxk8UPu9kKxbuON4X0J,2019,1
30,The Last Empress,OST Pt.5,Seo Ji An,단 하루만,https://open.spotify.com/album/1va4Gc9iCACkeAHujzHNF5,2019,1
31,Liver or Die,OST Pt.2,Monday Kiz,묻어버린 아픔,https://open.spotify.com/album/0egelBUv4n40qbRrS82S5V,2019,1
2,A Pledge to God,OST Pt.7,Yeoeun (Melody Day),하루만 돌려줘요,None,2019,2
3,Babel,OST Pt.1,Kim Yong Jin,Cry,https://open.spotify.com/album/3sp5kCBlNCBIlwojaGdCzj,2019,2
3,My Only One,OST Pt.27,V.One,그 사람 내꺼라,None,2019,2
3,Romance Is a Bonus Book,OST Pt.1,Jannabi,Take My Hand,https://open.spotify.com/album/5ouASCTRr1UL6S5g9k9C1R,2019,2
4,A Pledge to God,OST Pt.8,J-Cera,꿈에서 만나요,None,2019,2
4,Clean With Passion For Now,Full OST,Various Artists,-,https://open.spotify.com/album/0ZrYWQVjsmVb0YIYpQJ9Iq,2019,2
4,It's My Life,OST Pt.3,Seoho X Blue Ocean,Emotional Feeling,None,2019,2
4,My Strange Hero,Full OST,Various Artists,-,https://open.spotify.com/album/5t27DXWGsE36mcjB4LWMmh,2019,2
4,The Crowned Clown,OST Pt.4,Haeun,Winter After Winter,https://open.spotify.com/album/70uDNnMOWleLn8Cx40cpkg,2019,2
5,My Only One,OST Pt.28,MJ (ASTRO),내 삶의 전부,None,2019,2
6,It's Okay To Be Sensitive,OST Pt.1,Eric Nam,Love Yourself,https://open.spotify.com/album/6SUOe1xLoxcshNbsknLnxL,2019,2
7,Best Chicken,Full OST,Various Artists,-,https://open.spotify.com/album/3LWKaf9qA6Q7QkIpMogDaV,2019,2
7,Liver Or Die,OST Pt.3,Kim Hyung Joong,You Are The Only One,https://open.spotify.com/album/4LXd6Z713hBj4xsQlPIzen,2019,2
7,Touch Your Heart,OST Pt.1,Chen (EXO),Make It Count,https://open.spotify.com/album/0TRDHt2m0F2XScn7J7YzfV,2019,2
8,Happy Together,OST,Various Artists,Hyuk - Goodbye My Father,None,2019,2
8,Ugly Miss Young-Ae Season 17,OST Pt.1,D_amant,빠져 버렸어,None,2019,2
9,A Pledge to God,OST Pt.9,Youngji,이럴거면,None,2019,2
10,Love As You Taste,OST,Baek Ji Woong,The Truth Is,https://open.spotify.com/album/1IQnKr72NrPzvzVbJrozoY,2019,2
10,My Only One,OST Pt.29,Park Hyuk Jin,그리워 운다,None,2019,2
10,Romance Is A Bonus Book,OST Pt.2,Rothy,Rainbow,https://open.spotify.com/album/3Usp95rPjdugV9GdzfM0OC,2019,2
11,Blessing of the Sea,OST Pt.2,Seo Chang Hoon,In My Heart,https://open.spotify.com/album/3rAJt3CxjAmbOdrNnIqiGp,2019,2
11,"My Lawyer, Mr. Joe",OST Pt.4,Min Chae,With You,https://open.spotify.com/album/5h9mudOVK5jZQqTIwH96N1,2019,2
11,The Light In Your Eyes,OST Pt.1,Maytree,Everytime In My Heart,https://open.spotify.com/album/6kqdqZpvN1qBU1OGsk5f8g,2019,2
12,The Crowned Clown,OST Pt.5,Seulgi (Red Velvet),Always,https://open.spotify.com/album/4mWZ2TowzGCi3jAqRCrHe0,2019,2
13,Loss Time Life (The Last Chance),OST,Song Yuvin (MYTEEN),The Last Letter,https://open.spotify.com/album/1IzOoN4N2XNmVMpDuHJGNH,2019,2
13,Spring Turns To Spring,OST Pt.2,Nature,Hey Jude,https://open.spotify.com/album/4DYTIsFIgxY7Sl2U9GZQjD,2019,2
13,The Last Empress,OST Pt.6,Giryeon,Open Ending,https://open.spotify.com/album/50ivZhMBWm7nY8Scfq84G0,2019,2
14,Blessing of the Sea,OST Pt.3,Jin Joo,Run To You,https://open.spotify.com/album/26YaqrRsVDzsnGF3q52COo,2019,2
14,I Hate You Juliet,OST Pt.1,Apink BnN,이상해,https://open.spotify.com/album/16HoJAACTWHZf94CdCve9O,2019,2
14,Liver Or Die,OST Pt.4,Park Sae Byul,Too Painful Love Was Not Love,https://open.spotify.com/album/7lOmibGSf3v1Hwn1HhVTaQ,2019,2
14,Touch Your Heart,OST Pt.2,J Rabbit,Oh? Truly!,https://open.spotify.com/album/3WQWHd3xzVFCUAQ7eKgwLG,2019,2
15,A Pledge to God,OST Pt.10,Hansalchayi,사랑이란,None,2019,2
15,It's Okay To Be Sensitive 2,OST Pt.2,George X Coogie,아무 말,https://open.spotify.com/album/4uahX6IWAKfW2mlECnD2Y4,2019,2
15,Legal High,OST Pt.1,Yoon Hyun Sang,If You're With Me,https://open.spotify.com/album/5TFLEU6cM4Cs4zwaqkpQvY,2019,2
15,Love Distance,OST Pt.1,McKay,Month of June (ENG),https://open.spotify.com/album/78ovkYEN3UqdS8IBYGT4Te,2019,2
17,Romance Is A Bonus Book,OST Pt.3,Roy Kim,All I Do,https://open.spotify.com/album/16L25iAGUrzeG8AG3uOtOA,2019,2
17,Stop And Go,OST,Eunyoung Kim X Manju Pocket,Stop And Go (feat. ACE (Paran)),https://open.spotify.com/album/3YO73GhQRAEx4YvK4EkWfH,2019,2
18,Item,OST Pt.1,Sonnet Son,Close To Night,https://open.spotify.com/album/5NDDFQJukYgiTRkmva9Kpk,2019,2
18,My Healing Love,OST Pt.11,Joni,Falling Down,https://open.spotify.com/album/1Txuy3oUBoE9ABBfcbtEun,2019,2
18,"My Lawyer, Mr. Joe 2",OST Pt.5,IRO,Lost Star,https://open.spotify.com/album/5QwR4ku5tEIKufvGKmhLrU,2019,2
18,The Light In Your Eyest,OST Pt.2,Harim,Where We Go,https://open.spotify.com/album/61qrZdxht7Di50pOMKc3uA,2019,2
19,The Crowned Clown,OST Pt.6,Sung Si Kyung,If I Could Be By Your Side,https://open.spotify.com/album/6aQMsjji2Ujwp58yXY1WOY,2019,2
20,It's Okay To Be Sensitive 2,OST Pt.3,Minseo,Way Back Home,https://open.spotify.com/album/2QhbFZOZMVc4jquiVfOW9r,2019,2
20,Liver Or Die,OST Pt.5,Kim Nayeon,Winter Flower,https://open.spotify.com/album/29ERdhDsaVDfcuoPPo17yb,2019,2
20,Spring Turns To Spring,OST Pt.3,Davink X Stella Jang,Magic,https://open.spotify.com/album/4vj97IEXarRfVz4KooiMyS,2019,2
21,Blessing of the Sea,OST Pt.4,Suki,It's Me,https://open.spotify.com/album/3ifPC2OkgK1xBfC8AjGkqF,2019,2
21,I Hate You Juliet,OST Pt.2,Elris,솜사탕,https://open.spotify.com/album/4CvLLvhkzM4kLaIfSrp1pO,2019,2
21,The Last Empress,Full OST,Various Artists,-,https://open.spotify.com/album/0e0KHQAO7cxegpgEbA0sWX,2019,2
22,Legal High,OST Pt.2,An Hyun Jung,Hold My Hands,https://open.spotify.com/album/42z1plhH8f2YD5ENPqbRvk,2019,2
22,Love Distance,OST Pt.2,Onejunn (Boys Republic) X Sora,Love Distance,https://open.spotify.com/album/1ii563rQfhIj1611bhRZhZ,2019,2
22,Secret Romance,OST,Cao Lu (Fiestar) X Suwoong (Boys Republic),Secret Romance,None,2019,2
22,The Fiery Priest,OST Pt.1,Norazo,Hero,https://open.spotify.com/album/0PgmQW3AsY92nM848dLT9x,2019,2
22,Touch Your Heart,OST Pt.3,Wendy (Red Velvet),What If Love,https://open.spotify.com/album/17bvWkSMFO50zORkCWkdC5,2019,2
23,Babel,OST Pt.2,Woong San,Love Is Strong,https://open.spotify.com/album/6oQUOZSqeyMZJ5XghINfbt,2019,2
23,The Moment I Met You,Full OST,Various Artists,Marmalade Kitchen X Park Seong Wook (Marychou) - 마주치던 찰나,None,2019,2
24,My Only One,OST Pt.30,Yoon Hyuk (December),그댄 내 맘 모르죠 이렇게 아픈데,None,2019,2
24,Romance Is A Bonus Book,OST Pt.4,Motte,I Pray,https://open.spotify.com/album/0aoTj4YT25IFtiEiyIqrNU,2019,2
25,Haechi,OST Pt.1,Jung In,순애보,https://open.spotify.com/album/0RicQByX3xJI93ZONzbCwc,2019,2
25,My Healing Love,OST Pt.12,Joon Bum,Far Away,https://open.spotify.com/album/1UOByA8aUfGSn5P17DflIQ,2019,2
25,My Lawyer Mr. Joe 2,OST Pt.6,Jeonghan,Hear You,https://open.spotify.com/album/0eH7Q6jyebZV3SVLarFKoD,2019,2
25,The Crowned Clown,OST Pt.7,Ahn Yeeun,Light Saver,https://open.spotify.com/album/3AdZnjXmZBXBlM3vUzUQFq,2019,2
25,The Light In Your Eyes,OST Pt.3,Vincent,I Just Set It Up,https://open.spotify.com/album/0SXidLbpqwrDbWliuKycZM,2019,2
26,Item,OST Pt.2,The Vane,Tunnel,https://open.spotify.com/album/32iPrcf8cAiL6RJBdnzttu,2019,2
26,Love Distance,OST Pt.3,Jo Yong Woo,I See You,https://open.spotify.com/album/03AZUehzyPhOAG7IKMkCCp,2019,2
26,The Crowned Clown,OST Pt.8,SE O,A Long Way From Now,https://open.spotify.com/album/2RiMva7ogAa1mdnWYRMqqA,2019,2
27,Babel,OST Pt.3,uangelvoice,E Che Volete,https://open.spotify.com/album/6QE4io5wtlKA8S19SHxOZP,2019,2
27,Blessing of the Sea,OST Pt.5,DaEon,Loss of Memory,https://open.spotify.com/album/1nuw2mydDLtMvU52eIvZBj,2019,2
27,Liver Or Die,OST Pt.6,Huh Gak,Memories,https://open.spotify.com/album/2ON5pkkgrTfhSgeB9NTXzb,2019,2
27,Spring Turns To Spring,OST Pt.4,Laboum,Oh My,https://open.spotify.com/album/4ipZBRShBu95sxggzeI6bZ,2019,2
28,I Hate You Juliet,OST Pt.3,Eunjung (T-ARA),그대 나 별,https://open.spotify.com/album/0cumOTr1Zc64RKKYRVbmUV,2019,2
28,Love Distance,Full OST,Various Artists,McKay - Perfect,https://open.spotify.com/album/04WAHpUfBbo0UUdJuQkjv5,2019,2
28,Touch Your Heart,OST Pt.4,Seoryong & Lena (GWSN),Be Your Star,https://open.spotify.com/album/3CcgtLXBc4pL0hqCBpxqK9,2019,2
1,Legal High,OST Pt.3,Y & Seungmin (Golden Child),Never,https://open.spotify.com/album/4ZUPreAnOWUdcnN2UM0Get,2019,3
1,Rude Miss Young-ae season 17,OST Pt.6,Lee Kiwon (RAINZ) X Kim Yehyeon,자꾸 (missing you),None,2019,3
2,Babel,OST Pt.4,John Park,You Are My Everything,https://open.spotify.com/album/0PvWLpSJhiqONfvemtWHYZ,2019,3
2,My Only One,OST Pt.31,Hwang In Wook,바람처럼 지나간,None,2019,3
3,My Only One,OST Pt.32,Chamsom,Love Is Wonderful Thing,None,2019,3
3,Romance Is A Bonus Book,OST Pt.5,The Black Skirts,Someday,https://open.spotify.com/album/0p0G4At4f5HhcYXxrSB3IH,2019,3
4,Item,OST Pt.3,Hwang Chi Yeul,Tonight,https://open.spotify.com/album/0zkUunIulyxl2RmpXsuH6y,2019,3
4,"My Lawyer, Mr. Joe 2",OST Pt.7,Honeyst,Thank U,https://open.spotify.com/album/75jQpuPqWfHOAacBZ7YK3F,2019,3
4,The Crowned Clown,Full OST,Various Artists,-,https://open.spotify.com/album/5eGq0dKU0NKxc5tUSIis7R,2019,3
4,The Light In Your Eyes,OST Pt.4,Nam Saera,Shiny Day,https://open.spotify.com/album/3G7IXrFYD7IH4Dhc85kzQf,2019,3
6,My Healing Love,Full OST,Various Artists,-,https://open.spotify.com/album/5LByaUE3eVH4sMpOsgzJP7,2019,3
6,Spring Turns To Spring,OST Pt.5,Mackelli,Happy Moments,https://open.spotify.com/album/5uqxMefuILmSJEyZjGxh1J,2019,3
7,I Hate You Juliet,OST Pt.4,Romeo,왜 이럴까,https://open.spotify.com/album/1EBKO1xBvoq8bn2pYJdHVz,2019,3
7,Liver Or Die,OST Pt.7,Min Young Ki,Beautiful Day,https://open.spotify.com/album/1EZE1zAXucW2ajg5oSRTwx,2019,3
7,Possessed,OST Pt.1,Sojung (Ladies' Code),Searching Me,https://open.spotify.com/album/6Kk9ComvKHBSzenzhvNZIm,2019,3
7,Touch Your Heart,OST Pt.5,Jeong Sewoon,Good Night,https://open.spotify.com/album/536UpkeZXMdaTfCZftgWjw,2019,3
8,Legal High,OST Pt.4,S.I.S,Shalala,https://open.spotify.com/album/20QZXpCTZFEIguo6ZAwfI0,2019,3
8,The Fiery Priest,OST Pt.2,Punch X MC Gree,Breeze,https://open.spotify.com/album/1Q8Kfqp6scGHpuSMmQefaq,2019,3
9,Love in Sadness,OST Pt.1,Duetto,Una Furtiva Lagrima,https://open.spotify.com/album/3Em5fhxQBM7za6kdRiTx77,2019,3
9,Romance Is A Bonus Book,OST Pt.6,Son Ho Young,You're My Highlight,None,2019,3
10,Romance Is A Bonus Book,OST Pt.7,Kim Nayoung,Close I'll Be,None,2019,3
11,Item,OST Pt.4,Lee Si Eun,달 아레 나,https://open.spotify.com/album/4smPyoXvuCrhyCVW1yz7nc,2019,3
11,Musical Elisabeth,OST,Junsu,Der Letzte Tanz,https://open.spotify.com/album/1MIcqSS2ewzQuLWOdmlu2j,2019,3
11,My Lawyer Mr. Joe 2,OST Pt.8,Ants,Can't Sop Thinkin' About You,https://open.spotify.com/album/2eVKdySzOIdScxGPBYVxOx,2019,3
12,You And My Street 38 million km,OST,Mohana,"Distance (feat. Beomgil, Park Kyeng Hwa)",https://open.spotify.com/album/4QvafvFMCyUMIMcdEDdgW8,2019,3
13,Big Issue,OST Pt.1,Tresbonbon,Never Stop,https://open.spotify.com/album/5CnXql438GmttNtSx7T91j,2019,3
13,Office Watch,OST,Choiyegeun,Shameless,https://open.spotify.com/album/3aEmQ4buQqE22cl39gEDwR,2019,3
13,Spring Turns To Spring,OST Pt.6,Yebin (DIA),Say My Name,https://open.spotify.com/album/7nw1zlVYWSrGFAHpwSmKB0,2019,3
13,Touch Your Heart,OST Pt.6,Park Boram,Left Over Left Hand,https://open.spotify.com/album/4cAyx1Ug3GQ71zplS2ff3I,2019,3
14,I Hate You Juliet,OST Pt.5,Imfact,About Time,https://open.spotify.com/album/3OCpuH2I2Y8O5cDPGV1G1o,2019,3
14,The OST,OST Compilation,Various Artists,Lee Juck - Don't Worry (Reply 1988 OST)),None,2019,3
15,Blessing of the Sea,OST Pt.7,LiveYubin,Lie,https://open.spotify.com/album/0qijmiobTGpRvXLGkbJyyo,2019,3
15,Legal High,OST Pt.5,Hyojung & Binnie (Oh My Girl),Mr. Wonder,https://open.spotify.com/album/6fdYM8peduf66dEmN4bAPn,2019,3
15,Liver Or Die,OST Pt.8,Yoo Jung Sang,나는 행복한 사람,https://open.spotify.com/album/1JRPLoYRDYSva4fKr3ieOO,2019,3
15,Possessed,OST Pt.2,The Barberettes,What A Meaning,https://open.spotify.com/album/0N9OfHV6Dy2VF5OT9WnvWT,2019,3
15,우리들의 사랑했던 시간,OST Pt.1,Jeong Lee Han (The Nuts),안녕 마주치면 하는 말,None,2019,3
16,Love In Sadness,OST Pt.2,Lim Do Hyuk,Daisy,https://open.spotify.com/album/3UiIxh5Qi2hDJ2sJHTIksT,2019,3
16,My Only One,OST Pt.33,Song Haye,인연이라 말합니다 (Woman ver.),https://open.spotify.com/album/5eaYyvHrHHXlLdsjJ8c9YZ,2019,3
16,Romance Is A Bonus Book,OST Pt.8,"SAya, Kim Kiwon",Happy End,https://open.spotify.com/album/2XMuLFKRUwABosCaeRZsZ7,2019,3
17,My Only One,OST Pt.34,Heo Young Saeng (Double S 301),그대만을,https://open.spotify.com/album/4kuPOHEyvArIu6yKdyFls0,2019,3
17,Romance Is A Bonus Book,Full OST,Various Artists,-,https://open.spotify.com/album/4j1vKCRdl6d4jClCVIchJP,2019,3
18,Item,OST Pt.5,Damon,To Me,https://open.spotify.com/album/0O2gY6ycryhF72uQ6L7Ank,2019,3
18,My Lawyer Mr. Joe 2,Full OST,Various Artists,-,https://open.spotify.com/album/2BoSX4V6DnEBa84KvIzTro,2019,3
18,The Light In Your Eyes,OST Pt.6,Kim Yeonji,Paint,https://open.spotify.com/album/3HYMIADvHLNs1OcaZPS1st,2019,3
20,Big Issue,OST Pt.2,Heo,Crawling,https://open.spotify.com/album/6l9fPg7d6YY3vjrEzYDtnR,2019,3
20,Fever Basket,Game OST,Fever Basket (feat. Jo Yuri (IZ*ONE)),Fever,None,2019,3
20,Just One Bite 2,OST,GFriend,Cheers (ZZANG),https://open.spotify.com/album/0Fgu7agMrAXcHyw4dFh70c,2019,3
20,Spring Turns To Spring,Full OST,Various Artists,-,https://open.spotify.com/album/7dkedRBVt6z3nqexbM41oB,2019,3
21,I Hate You Juliet,OST Pt.6,An Hyun Jung,I Wish,https://open.spotify.com/album/3vU08vW7FTDtFR5Mgx8s2T,2019,3
21,Possessed,OST Pt.3,Leebada,Hold My Hand,https://open.spotify.com/album/6PMR4BPSf0MrtUKwKmrsuu,2019,3
21,Touch Your Heart,OST Pt.7,1415,Photographs,https://open.spotify.com/album/30t2qfpzduozPAknzAdzAc,2019,3
22,Gangnam Scandal,OST Pt.5,Huh Gong,한 걸음,https://open.spotify.com/album/1zvbPVBOnpmawNr58Jr8qk,2019,3
22,Legal High,OST Pt.6,Hongbin (VIXX),Make A Dream,https://open.spotify.com/album/2SFzzxrSOkT5bkYI2MGJbj,2019,3
23,Babel,Full OST,Various Artists,-,https://open.spotify.com/album/7lcapur1SbXtp5ZiALFlyR,2019,3
23,Kill It,OST Pt.3,Min Kyunghoon (Buzz),Forever Love,https://open.spotify.com/album/5z1BTvTZVtSVCzQdhh5uc5,2019,3
23,Love In Sadness,OST Pt.3,The Vane,Nightmare,https://open.spotify.com/album/5KE3KLHyYodEBdHEuIS4Hj,2019,3
23,On The Campus,OST Pt.1,"Jinho, Hui, Kino (Pentagon)",Miss U,https://open.spotify.com/album/06qjkisfyg1ZfZKJEKEzhw,2019,3
24,Love Interference Season 2,OST Pt.1,2NB,If I Hadn't Known You,https://open.spotify.com/album/5zatIrhjsv59wmA7SRkXXV,2019,3
25,Welcome To Waikiki 2,OST Pt.1,Naseongho (Noel),Waikiki,https://open.spotify.com/album/4kKv1uXnMGdxKywKT2OZnc,2019,3
